,SPI Index,SMIMC Index,SMCI Index,SPIEX Index,SPI20 Index
2011-04-22,5937.46,1687.97,7929.62,2138.91,6457.16
2011-04-25,5937.46,1687.97,7929.62,2138.91,6457.16
2011-04-26,5959.25,1694.48,7953.83,2144.93,6476.59
2011-04-27,5954.55,1692.76,7950.25,2144.14,6472.42
2011-04-28,5994.01,1697.86,7975.74,2151.39,6516.21
2011-04-29,6013.04,1702.34,7994.19,2156.14,6539.7
2011-05-02,6019.2,1706.71,8008.59,2159.62,6544.67
2011-05-03,6004.14,1701.02,7985.55,2153.47,6510.61
2011-05-04,5966.0,1690.62,7940.22,2141.83,6470.35
2011-05-05,5947.07,1682.9,7898.26,2131.32,6450.03
2011-05-06,6017.89,1704.33,7981.98,2152.43,6526.51
2011-05-09,5979.96,1700.84,7968.16,2148.6,6476.89
2011-05-10,6021.84,1706.72,8001.23,2157.8,6526.16
2011-05-11,6050.83,1713.51,8025.32,2163.7,6562.82
2011-05-12,6046.77,1707.85,7994.51,2156.3,6562.59
2011-05-13,6045.46,1704.58,7981.25,2152.8,6563.26
2011-05-16,6042.12,1694.29,7939.6,2142.92,6564.15
2011-05-17,5976.68,1675.91,7863.82,2123.22,6496.56
2011-05-18,6012.85,1682.1,7891.41,2130.54,6535.24
2011-05-19,6034.88,1691.46,7930.15,2139.78,6557.95
2011-05-20,6013.29,1689.18,7919.97,2137.44,6530.61
2011-05-23,5924.71,1653.23,7772.77,2099.01,6437.82
2011-05-24,5939.98,1659.48,7794.82,2105.41,6454.29
2011-05-25,5942.82,1650.49,7753.99,2094.13,6464.55
2011-05-26,5947.06,1655.33,7769.96,2097.46,6469.16
2011-05-27,5965.95,1662.24,7801.71,2105.43,6489.32
2011-05-30,5951.74,1662.83,7811.48,2107.75,6470.8
2011-05-31,6023.04,1677.83,7876.55,2124.03,6554.71
2011-06-01,5977.84,1676.64,7874.82,2123.26,6496.47
2011-06-02,5977.84,1676.64,7874.82,2123.26,6496.47
2011-06-03,5902.92,1664.93,7812.53,2107.01,6407.39
2011-06-06,5864.95,1653.23,7756.1,2091.7,6370.06
2011-06-07,5827.97,1639.55,7698.58,2078.7,6330.65
2011-06-08,5759.01,1615.52,7594.13,2051.58,6256.86
2011-06-09,5773.29,1620.86,7619.34,2057.6,6271.01
2011-06-10,5706.65,1600.56,7532.78,2035.46,6197.25
2011-06-13,5706.65,1600.56,7532.78,2035.46,6197.25
2011-06-14,5748.31,1605.32,7541.17,2036.81,6255.68
2011-06-15,5697.99,1589.66,7474.4,2019.56,6198.17
2011-06-16,5651.51,1565.64,7361.48,1990.09,6157.67
2011-06-17,5644.42,1573.08,7390.24,1997.57,6145.16
2011-06-20,5608.39,1551.86,7301.19,1974.1,6113.7
2011-06-21,5664.03,1573.67,7389.44,1996.33,6171.01
2011-06-22,5623.13,1574.11,7385.37,1995.69,6113.44
2011-06-23,5510.97,1540.88,7238.17,1958.19,5991.09
2011-06-24,5514.85,1536.61,7219.07,1953.63,5998.02
2011-06-27,5501.55,1527.47,7167.88,1939.37,5990.82
2011-06-28,5516.99,1533.7,7212.61,1950.33,6002.4
2011-06-29,5605.22,1557.81,7306.94,1973.64,6101.55
2011-06-30,5684.5,1583.26,7416.25,2002.94,6187.07
2011-07-01,5731.47,1597.31,7484.45,2020.27,6237.81
2011-07-04,5746.75,1612.07,7552.19,2038.03,6245.78
2011-07-05,5740.61,1601.19,7513.45,2028.6,6243.01
2011-07-06,5681.48,1580.96,7437.2,2009.14,6179.35
2011-07-07,5710.28,1589.01,7470.97,2017.61,6211.11
2011-07-08,5660.4,1579.9,7432.34,2007.79,6152.69
2011-07-11,5560.06,1536.08,7242.8,1958.47,6053.0
2011-07-12,5528.27,1533.44,7219.5,1950.92,6014.84
2011-07-13,5540.46,1539.46,7243.94,1957.63,6025.23
2011-07-14,5495.14,1519.63,7166.89,1937.89,5980.97
2011-07-15,5450.53,1497.19,7071.88,1912.94,5938.06
2011-07-18,5345.28,1459.03,6901.42,1868.35,5826.26
2011-07-19,5403.53,1470.32,6949.43,1879.57,5896.55
2011-07-20,5466.23,1488.5,7020.93,1898.26,5966.54
2011-07-21,5534.54,1507.76,7104.78,1919.19,6042.06
2011-07-22,5534.61,1516.26,7146.8,1930.23,6031.93
2011-07-25,5517.74,1505.91,7099.07,1918.02,6017.49
2011-07-26,5502.39,1503.8,7082.6,1913.2,5990.18
2011-07-27,5424.28,1472.42,6956.24,1881.76,5904.47
2011-07-28,5389.91,1458.13,6888.89,1864.09,5871.41
2011-07-29,5315.45,1446.87,6838.9,1851.53,5783.35
2011-08-01,5315.45,1446.87,6838.9,1851.53,5783.35
2011-08-02,5098.89,1380.55,6554.45,1778.12,5546.94
2011-08-03,5030.26,1352.2,6425.7,1745.0,5483.15
2011-08-04,4845.24,1287.8,6159.83,1677.24,5285.25
2011-08-05,4742.83,1272.43,6064.77,1649.73,5172.06
2011-08-08,4547.76,1212.62,5774.13,1573.15,4967.99
2011-08-09,4570.98,1230.46,5812.84,1580.56,4997.92
2011-08-10,4395.38,1183.25,5643.33,1540.1,4791.96
2011-08-11,4597.72,1219.55,5799.12,1577.39,5032.75
2011-08-12,4796.12,1268.32,6030.9,1638.87,5252.81
2011-08-15,4870.52,1297.45,6177.06,1677.02,5324.73
2011-08-16,4897.38,1276.33,6094.31,1656.72,5373.3
2011-08-17,4931.69,1278.2,6087.16,1655.31,5421.21
2011-08-18,4727.2,1219.92,5835.37,1590.6,5196.0
2011-08-19,4641.39,1209.65,5792.32,1577.28,5093.75
2011-08-22,4680.95,1217.61,5825.67,1585.72,5144.02
2011-08-23,4752.33,1233.88,5877.76,1598.86,5230.58
2011-08-24,4846.2,1267.0,6015.65,1633.95,5328.49
2011-08-25,4824.77,1266.57,6020.07,1636.09,5298.18
2011-08-26,4844.58,1267.51,6019.7,1635.03,5323.12
2011-08-29,4963.52,1313.03,6207.72,1683.26,5446.47
2011-08-30,4971.48,1315.4,6233.5,1690.34,5449.16
2011-08-31,5049.37,1348.89,6383.99,1728.25,5528.52
2011-09-01,5040.13,1327.8,6292.04,1704.46,5531.54
2011-09-02,4889.19,1293.0,6145.21,1667.18,5359.67
2011-09-05,4691.06,1234.75,5889.0,1601.0,5142.99
2011-09-06,4880.64,1271.96,6030.17,1635.12,5367.24
2011-09-07,5008.87,1317.02,6222.19,1682.64,5501.26
2011-09-08,5034.15,1320.63,6246.45,1689.5,5528.91
2011-09-09,4947.29,1292.9,6128.02,1659.95,5430.77
2011-09-12,4832.64,1264.54,5998.29,1624.83,5303.14
2011-09-13,4878.81,1275.63,6039.88,1635.1,5359.14
2011-09-14,4934.46,1296.48,6126.68,1656.42,5417.89
2011-09-15,4957.27,1315.05,6209.38,1678.06,5433.48
2011-09-16,4981.49,1325.4,6289.49,1698.32,5452.88
2011-09-19,4895.18,1300.4,6168.01,1667.4,5360.56
2011-09-20,4987.19,1312.97,6216.48,1680.4,5471.4
2011-09-21,4985.93,1309.04,6197.03,1675.95,5475.34
2011-09-22,4809.88,1252.45,5959.38,1617.55,5288.48
2011-09-23,4812.81,1249.04,5944.24,1612.27,5298.83
2011-09-26,4898.05,1271.07,6014.94,1629.14,5401.01
2011-09-27,5050.99,1322.87,6225.57,1683.67,5564.62
2011-09-28,5035.58,1312.6,6216.22,1679.24,5551.65
2011-09-29,5080.92,1320.02,6245.51,1686.86,5608.6
2011-09-30,5006.46,1284.88,6110.75,1654.45,5531.74
2011-10-03,4970.13,1276.51,6060.04,1639.62,5495.69
2011-10-04,4914.82,1250.38,5936.4,1607.25,5444.55
2011-10-05,4973.87,1270.17,6015.44,1627.76,5504.99
2011-10-06,5094.71,1304.9,6148.63,1660.48,5640.07
2011-10-07,5110.95,1315.45,6205.06,1674.41,5652.23
2011-10-10,5169.36,1327.05,6261.95,1689.2,5718.56
2011-10-11,5180.07,1325.27,6265.92,1688.63,5732.19
2011-10-12,5227.36,1347.83,6360.52,1711.07,5781.13
2011-10-13,5169.65,1332.58,6312.11,1701.33,5713.17
2011-10-14,5214.56,1342.51,6360.03,1713.89,5761.12
2011-10-17,5180.62,1327.69,6311.81,1701.24,5723.41
2011-10-18,5148.34,1322.14,6290.32,1695.67,5682.51
2011-10-19,5168.28,1330.1,6322.21,1704.49,5699.98
2011-10-20,5122.94,1315.5,6228.5,1685.09,5657.66
2011-10-21,5210.9,1344.39,6343.33,1712.78,5753.52
2011-10-24,5253.56,1377.02,6474.76,1744.93,5788.63
2011-10-25,5184.81,1366.01,6425.85,1731.8,5708.79
2011-10-26,5178.36,1368.44,6431.23,1732.84,5700.5
2011-10-27,5297.06,1414.25,6608.2,1778.04,5823.0
2011-10-28,5317.48,1405.71,6592.1,1773.0,5852.66
2011-10-31,5211.91,1380.71,6494.21,1748.24,5731.27
2011-11-01,5077.68,1331.74,6295.01,1698.4,5588.57
2011-11-02,5099.69,1338.06,6319.79,1703.13,5611.05
2011-11-03,5161.72,1372.26,6455.54,1737.4,5668.05
2011-11-04,5153.65,1363.79,6431.79,1730.97,5659.83
2011-11-07,5143.34,1360.84,6413.0,1726.78,5645.96
2011-11-08,5175.45,1369.19,6442.84,1736.2,5682.65
2011-11-09,5105.57,1348.5,6354.32,1713.65,5607.85
2011-11-10,5068.48,1338.48,6315.7,1704.29,5565.78
2011-11-11,5146.15,1367.81,6427.94,1731.32,5649.03
2011-11-14,5151.03,1357.94,6393.74,1721.96,5661.71
2011-11-15,5147.0,1344.52,6336.56,1707.9,5664.91
2011-11-16,5160.49,1338.02,6310.81,1701.16,5685.8
2011-11-17,5122.25,1326.42,6255.27,1687.93,5644.62
2011-11-18,5091.26,1315.29,6212.73,1677.24,5614.61
2011-11-21,4966.04,1285.95,6075.79,1641.87,5477.26
2011-11-22,4939.67,1278.27,6037.48,1631.64,5447.66
2011-11-23,4880.15,1260.73,5949.16,1608.92,5386.14
2011-11-24,4858.16,1262.4,5957.65,1610.41,5356.96
2011-11-25,4887.84,1258.97,5940.45,1606.09,5395.61
2011-11-28,5008.46,1307.1,6119.54,1650.52,5522.66
2011-11-29,5016.42,1310.49,6133.61,1654.65,5531.24
2011-11-30,5131.31,1348.91,6308.98,1697.99,5652.31
2011-12-01,5149.44,1339.23,6280.84,1689.26,5681.57
2011-12-02,5186.26,1354.55,6347.65,1705.13,5718.85
2011-12-05,5211.1,1369.49,6413.74,1722.61,5739.86
2011-12-06,5228.09,1362.58,6389.12,1715.83,5767.93
2011-12-07,5227.52,1365.0,6402.82,1719.78,5766.24
2011-12-08,5193.39,1342.5,6310.94,1696.02,5737.82
2011-12-09,5239.85,1348.29,6335.77,1703.89,5793.57
2011-12-12,5190.6,1325.56,6234.03,1677.91,5747.09
2011-12-13,5201.85,1326.64,6236.28,1678.58,5759.72
2011-12-14,5151.77,1295.35,6108.45,1646.56,5719.09
2011-12-15,5200.17,1298.06,6111.37,1646.25,5784.14
2011-12-16,5161.69,1297.11,6096.16,1644.58,5733.5
2011-12-19,5186.61,1289.39,6080.95,1642.84,5767.98
2011-12-20,5226.86,1314.29,6185.4,1667.46,5804.31
2011-12-21,5227.89,1312.95,6182.85,1666.43,5804.77
2011-12-22,5261.82,1322.79,6239.17,1681.66,5837.06
2011-12-23,5308.95,1333.93,6283.87,1692.22,5893.89
2011-12-26,5308.95,1333.93,6283.87,1692.22,5893.89
2011-12-27,5302.1,1332.06,6273.5,1689.37,5886.91
2011-12-28,5304.9,1327.05,6256.69,1685.97,5895.25
2011-12-29,5309.59,1332.83,6271.05,1690.24,5896.6
2011-12-30,5343.52,1340.96,6306.9,1699.3,5936.23
2012-01-02,5343.52,1340.96,6306.9,1699.3,5936.23
2012-01-03,5452.77,1375.1,6465.52,1738.41,6050.93
2012-01-04,5456.56,1367.99,6442.01,1732.54,6058.08
2012-01-05,5422.2,1345.75,6351.78,1708.71,6026.57
2012-01-06,5411.09,1342.6,6325.81,1702.55,6013.83
2012-01-09,5390.35,1341.86,6324.99,1703.09,5987.54
2012-01-10,5447.56,1355.2,6378.52,1718.24,6050.78
2012-01-11,5412.89,1347.09,6358.9,1714.05,6008.04
2012-01-12,5427.91,1365.32,6437.43,1733.25,6018.07
2012-01-13,5411.38,1366.61,6441.87,1733.91,5996.34
2012-01-16,5440.51,1371.53,6466.81,1740.86,6031.24
2012-01-17,5465.62,1382.99,6511.69,1752.19,6056.17
2012-01-18,5516.19,1394.29,6552.16,1761.87,6116.23
2012-01-19,5588.35,1415.9,6636.63,1783.74,6194.45
2012-01-20,5527.64,1402.31,6588.65,1771.79,6122.67
2012-01-23,5536.79,1410.02,6637.88,1784.62,6127.67
2012-01-24,5539.01,1398.96,6597.15,1775.03,6135.1
2012-01-25,5488.71,1390.34,6571.2,1768.08,6073.36
2012-01-26,5514.98,1401.85,6617.37,1778.96,6100.43
2012-01-27,5463.88,1398.9,6607.23,1777.06,6033.52
2012-01-30,5404.29,1372.58,6497.83,1751.21,5970.74
2012-01-31,5412.5,1389.94,6569.53,1767.91,5970.49
2012-02-01,5501.24,1417.81,6678.79,1796.49,6069.91
2012-02-02,5501.25,1422.69,6708.28,1804.25,6064.41
2012-02-03,5579.91,1442.26,6796.55,1826.32,6153.31
2012-02-06,5575.6,1440.09,6798.53,1827.22,6147.03
2012-02-07,5585.07,1439.92,6805.42,1830.41,6157.59
2012-02-08,5583.65,1436.41,6798.42,1829.15,6155.86
2012-02-09,5594.53,1434.06,6786.64,1827.25,6169.63
2012-02-10,5562.23,1425.78,6754.85,1820.09,6130.66
2012-02-13,5599.85,1431.44,6781.38,1825.56,6177.44
2012-02-14,5589.81,1435.43,6778.14,1828.52,6163.82
2012-02-15,5622.59,1450.73,6835.21,1841.76,6198.34
2012-02-16,5632.39,1441.87,6803.56,1833.83,6217.28
2012-02-17,5653.57,1450.28,6837.92,1842.57,6237.69
2012-02-20,5664.49,1467.78,6907.61,1860.62,6242.99
2012-02-21,5648.68,1457.61,6878.16,1853.38,6237.82
2012-02-22,5609.12,1441.04,6814.74,1837.74,6192.42
2012-02-23,5613.33,1435.34,6786.3,1830.05,6200.97
2012-02-24,5606.56,1445.44,6828.41,1840.54,6184.13
2012-02-27,5610.2,1438.44,6803.79,1834.99,6143.92
2012-02-28,5593.99,1437.14,6791.18,1831.96,6125.09
2012-02-29,5584.32,1441.95,6809.6,1838.3,6109.93
2012-03-01,5598.42,1442.48,6811.35,1838.16,6128.28
2012-03-02,5622.18,1447.42,6839.95,1844.95,6149.37
2012-03-05,5620.12,1436.85,6803.79,1837.13,6153.91
2012-03-06,5517.53,1400.87,6645.65,1796.37,6047.53
2012-03-07,5567.04,1415.25,6694.41,1809.12,6102.54
2012-03-08,5646.62,1434.22,6764.95,1827.83,6153.93
2012-03-09,5681.28,1448.77,6821.11,1842.09,6188.51
2012-03-12,5675.81,1442.72,6801.82,1837.96,6189.86
2012-03-13,5739.87,1459.51,6871.85,1854.92,6260.02
2012-03-14,5773.19,1463.6,6887.31,1858.91,6300.43
2012-03-15,5802.24,1471.52,6925.16,1868.89,6332.22
2012-03-16,5814.1,1472.76,6936.33,1870.15,6341.33
2012-03-19,5805.04,1476.34,6954.33,1875.25,6326.56
2012-03-20,5774.11,1464.51,6911.48,1864.17,6296.16
2012-03-21,5767.26,1459.34,6883.62,1856.73,6290.0
2012-03-22,5722.78,1435.26,6772.29,1829.47,6249.56
2012-03-23,5717.71,1441.94,6799.95,1837.52,6240.33
2012-03-26,5760.04,1458.53,6866.08,1854.51,6283.26
2012-03-27,5749.48,1460.34,6881.41,1859.03,6269.38
2012-03-28,5726.65,1453.58,6844.6,1850.63,6250.43
2012-03-29,5661.16,1439.52,6783.87,1835.65,6176.26
2012-03-30,5715.79,1457.61,6849.67,1853.7,6235.51
2012-04-02,5787.14,1470.95,6898.45,1865.25,6299.38
2012-04-03,5757.13,1475.92,6922.27,1870.08,6258.66
2012-04-04,5670.72,1442.48,6787.57,1838.2,6166.79
2012-04-05,5670.32,1446.74,6797.55,1842.6,6163.49
2012-04-06,5670.32,1446.74,6797.55,1842.6,6163.49
2012-04-09,5670.32,1446.74,6797.55,1842.6,6163.49
2012-04-10,5576.06,1418.84,6678.31,1811.83,6061.43
2012-04-11,5578.04,1422.55,6695.8,1815.97,6059.82
2012-04-12,5641.0,1445.96,6800.77,1842.92,6125.39
2012-04-13,5595.35,1431.65,6752.41,1831.21,6072.12
2012-04-16,5627.83,1420.47,6706.43,1819.27,6124.91
2012-04-17,5705.36,1445.42,6808.66,1844.82,6200.27
2012-04-18,5684.21,1439.93,6789.87,1842.22,6173.35
2012-04-19,5709.9,1443.03,6802.29,1844.49,6203.78
2012-04-20,5737.83,1441.95,6807.79,1846.31,6237.79
2012-04-23,5668.91,1414.68,6693.25,1818.09,6114.83
2012-04-24,5684.51,1425.4,6739.65,1830.28,6124.84
2012-04-25,5717.74,1451.04,6856.76,1857.3,6150.57
2012-04-26,5704.19,1452.8,6861.65,1858.44,6122.41
2012-04-27,5704.19,1467.32,6910.82,1871.58,6116.36
2012-04-30,5697.4,1466.89,6945.27,1873.89,6096.34
2012-05-01,5697.4,1466.89,6945.27,1873.89,6096.34
2012-05-02,5708.26,1467.78,6951.95,1874.4,6108.77
2012-05-03,5701.96,1468.22,6958.47,1875.1,6097.68
2012-05-04,5655.48,1445.1,6863.03,1851.68,6056.79
2012-05-07,5650.34,1456.03,6904.31,1861.97,6040.18
2012-05-08,5588.02,1431.47,6798.16,1835.54,5977.8
2012-05-09,5551.38,1414.08,6722.55,1815.9,5936.13
2012-05-10,5546.97,1419.85,6747.04,1820.56,5926.6
2012-05-11,5573.12,1427.43,6778.53,1827.67,5954.88
2012-05-14,5495.76,1401.54,6666.45,1798.56,5875.66
2012-05-15,5479.35,1391.95,6618.07,1785.56,5865.16
2012-05-16,5488.88,1398.57,6642.81,1790.56,5872.73
2012-05-17,5488.88,1398.57,6642.81,1790.56,5872.73
2012-05-18,5419.76,1376.72,6549.05,1768.12,5797.76
2012-05-21,5437.63,1385.13,6583.52,1775.67,5814.59
2012-05-22,5522.27,1400.73,6649.95,1793.5,5910.2
2012-05-23,5437.51,1375.23,6554.43,1770.61,5817.91
2012-05-24,5467.89,1380.64,6573.43,1775.41,5852.44
2012-05-25,5477.46,1380.61,6582.74,1774.21,5865.19
2012-05-28,5477.46,1380.61,6582.74,1774.21,5865.19
2012-05-29,5525.93,1399.04,6649.56,1790.24,5914.73
2012-05-30,5504.52,1377.96,6563.81,1770.19,5902.82
2012-05-31,5456.06,1370.08,6525.62,1761.69,5850.18
2012-06-01,5386.38,1348.43,6427.46,1737.02,5777.47
2012-06-04,5325.76,1332.72,6351.59,1717.3,5713.34
2012-06-05,5329.89,1334.97,6363.74,1719.3,5714.57
2012-06-06,5429.85,1361.52,6481.24,1749.78,5822.63
2012-06-07,5476.39,1380.71,6564.25,1770.61,5869.21
2012-06-08,5471.03,1373.77,6530.5,1762.4,5869.32
2012-06-11,5473.79,1375.05,6532.82,1762.81,5871.35
2012-06-12,5507.31,1368.64,6498.92,1753.6,5919.88
2012-06-13,5532.19,1373.73,6526.34,1762.14,5944.69
2012-06-14,5495.71,1360.7,6468.96,1746.19,5908.51
2012-06-15,5503.45,1368.66,6501.78,1754.06,5911.82
2012-06-18,5525.39,1373.35,6527.78,1758.03,5938.76
2012-06-19,5609.65,1391.08,6607.2,1777.63,6034.13
2012-06-20,5603.35,1401.16,6645.37,1788.18,6017.91
2012-06-21,5594.09,1400.33,6630.97,1783.79,6012.19
2012-06-22,5567.84,1381.26,6565.42,1768.48,5989.33
2012-06-25,5522.13,1363.81,6495.55,1749.4,5944.48
2012-06-26,5528.14,1357.19,6468.61,1741.06,5957.72
2012-06-27,5564.79,1368.55,6503.68,1750.81,5996.53
2012-06-28,5551.89,1355.6,6448.14,1737.19,5986.85
2012-06-29,5633.27,1391.29,6600.49,1775.96,6066.86
2012-07-02,5672.69,1400.73,6629.5,1782.64,6109.41
2012-07-03,5751.33,1424.05,6716.93,1804.89,6194.08
2012-07-04,5757.79,1427.42,6744.87,1811.52,6201.31
2012-07-05,5758.66,1424.0,6744.38,1809.56,6202.32
2012-07-06,5736.32,1409.87,6684.77,1796.08,6183.67
2012-07-09,5714.68,1401.84,6656.16,1789.16,6160.78
2012-07-10,5744.14,1418.97,6719.11,1803.99,6191.2
2012-07-11,5726.35,1407.07,6675.09,1792.31,6174.75
2012-07-12,5693.22,1385.47,6582.06,1768.91,6147.57
2012-07-13,5723.14,1393.79,6618.73,1777.22,6181.81
2012-07-16,5733.94,1395.5,6627.3,1778.81,6195.61
2012-07-17,5745.61,1405.52,6666.93,1788.33,6202.34
2012-07-18,5804.51,1419.56,6721.72,1802.24,6265.5
2012-07-19,5860.86,1439.83,6817.28,1823.45,6323.64
2012-07-20,5823.89,1424.16,6750.42,1806.59,6284.81
2012-07-23,5724.19,1384.25,6594.88,1769.46,6180.44
2012-07-24,5723.37,1390.17,6616.3,1774.38,6174.89
2012-07-25,5723.84,1395.22,6642.79,1779.96,6180.77
2012-07-26,5807.09,1414.71,6733.42,1801.62,6277.74
2012-07-27,5881.58,1421.95,6769.3,1810.52,6362.82
2012-07-30,5918.21,1431.32,6812.49,1820.57,6402.38
2012-07-31,5915.33,1430.01,6813.85,1822.27,6399.27
2012-08-01,5915.33,1430.01,6813.85,1822.27,6399.27
2012-08-02,5910.99,1408.67,6733.23,1800.94,6407.3
2012-08-03,5962.98,1430.06,6821.47,1823.07,6461.54
2012-08-06,5972.98,1444.28,6877.14,1838.42,6463.01
2012-08-07,5972.04,1446.93,6891.76,1842.43,6457.85
2012-08-08,5974.2,1446.76,6898.9,1844.16,6458.0
2012-08-09,6016.03,1454.32,6925.28,1851.27,6505.29
2012-08-10,5994.37,1448.76,6899.48,1845.23,6483.44
2012-08-13,5975.09,1439.63,6858.73,1834.95,6466.18
2012-08-14,6011.28,1450.83,6900.63,1845.22,6505.98
2012-08-15,6011.82,1446.55,6888.03,1840.73,6511.87
2012-08-16,6020.56,1454.24,6915.44,1847.96,6518.43
2012-08-17,6033.32,1458.53,6928.11,1851.16,6529.34
2012-08-20,6014.51,1458.66,6918.37,1849.6,6506.25
2012-08-21,6024.3,1457.73,6926.36,1851.4,6518.32
2012-08-22,5985.09,1447.95,6878.64,1840.26,6475.47
2012-08-23,5964.87,1443.62,6857.57,1834.15,6453.91
2012-08-24,5979.38,1437.6,6836.37,1828.75,6475.94
2012-08-27,5994.08,1442.37,6851.09,1832.4,6491.28
2012-08-28,5931.78,1431.53,6803.93,1819.81,6421.42
2012-08-29,5932.29,1434.51,6814.08,1822.68,6421.96
2012-08-30,5892.47,1428.56,6789.55,1815.39,6378.29
2012-08-31,5903.73,1435.5,6819.49,1823.26,6388.01
2012-09-03,5948.48,1449.0,6870.58,1834.86,6437.66
2012-09-04,5883.63,1437.8,6829.21,1823.53,6362.82
2012-09-05,5934.75,1438.41,6839.31,1825.19,6425.2
2012-09-06,6028.21,1463.45,6939.27,1850.67,6527.87
2012-09-07,6045.23,1479.59,7010.52,1868.75,6537.32
2012-09-10,6024.8,1478.26,7003.05,1868.3,6507.87
2012-09-11,6022.1,1479.43,7011.79,1870.19,6503.3
2012-09-12,6017.16,1492.84,7062.65,1883.99,6489.8
2012-09-13,6038.72,1495.99,7082.54,1888.76,6513.22
2012-09-14,6090.75,1524.48,7191.29,1917.49,6559.16
2012-09-17,6082.19,1517.45,7164.94,1910.56,6552.32
2012-09-18,6061.01,1500.55,7091.46,1893.27,6537.1
2012-09-19,6085.95,1498.95,7091.1,1892.9,6570.72
2012-09-20,6071.67,1491.25,7066.35,1887.22,6556.49
2012-09-21,6111.62,1498.05,7089.89,1892.71,6605.82
2012-09-24,6101.6,1484.54,7050.2,1881.81,6597.22
2012-09-25,6112.79,1484.82,7050.4,1882.81,6613.45
2012-09-26,6044.42,1461.02,6961.95,1859.28,6540.41
2012-09-27,6052.98,1467.1,6988.09,1865.78,6545.91
2012-09-28,6010.92,1463.41,6974.39,1862.34,6495.88
2012-10-01,6111.71,1483.06,7066.26,1884.23,6610.91
2012-10-02,6114.8,1487.8,7082.83,1889.18,6613.54
2012-10-03,6103.79,1481.86,7062.35,1883.45,6604.44
2012-10-04,6124.6,1481.49,7062.75,1885.0,6631.35
2012-10-05,6162.58,1487.63,7094.53,1893.97,6674.82
2012-10-08,6142.73,1475.85,7048.63,1882.72,6655.77
2012-10-09,6136.37,1467.96,7025.75,1875.93,6649.1
2012-10-10,6114.41,1458.47,6979.38,1864.54,6629.04
2012-10-11,6138.99,1466.7,7021.98,1875.4,6654.02
2012-10-12,6139.18,1464.76,7021.45,1874.88,6655.2
2012-10-15,6178.03,1468.95,7028.6,1876.24,6704.21
2012-10-16,6241.3,1485.31,7096.97,1893.08,6774.02
2012-10-17,6254.77,1493.19,7126.38,1902.37,6786.4
2012-10-18,6252.96,1493.63,7135.71,1903.71,6781.72
2012-10-19,6227.95,1485.01,7100.86,1894.6,6756.14
2012-10-22,6219.35,1484.93,7099.36,1895.24,6746.71
2012-10-23,6112.81,1462.9,6995.07,1870.34,6626.79
2012-10-24,6114.95,1463.22,7003.27,1873.38,6627.41
2012-10-25,6097.45,1462.9,7000.46,1873.06,6606.57
2012-10-26,6097.07,1471.21,7032.35,1881.49,6600.84
2012-10-29,6093.86,1464.81,7011.78,1875.14,6601.42
2012-10-30,6122.53,1473.84,7048.44,1883.98,6633.1
2012-10-31,6088.61,1467.76,7018.32,1877.16,6595.13
2012-11-01,6147.8,1482.53,7076.62,1891.54,6660.25
2012-11-02,6185.15,1492.68,7112.57,1901.52,6701.37
2012-11-05,6184.96,1485.4,7085.0,1894.36,6706.27
2012-11-06,6219.25,1493.9,7120.3,1902.14,6745.74
2012-11-07,6172.94,1478.94,7055.47,1886.2,6697.63
2012-11-08,6182.5,1473.19,7037.6,1881.88,6713.62
2012-11-09,6183.32,1471.45,7023.39,1878.25,6715.2
2012-11-12,6162.68,1462.89,6977.97,1866.06,6696.67
2012-11-13,6176.81,1465.98,6985.1,1867.56,6722.76
2012-11-14,6136.15,1460.57,6955.9,1860.19,6676.96
2012-11-15,6048.4,1445.3,6896.48,1844.61,6574.56
2012-11-16,5990.69,1435.25,6852.29,1832.32,6508.66
2012-11-19,6111.56,1467.6,6993.96,1868.42,6638.89
2012-11-20,6095.8,1472.52,7002.84,1868.55,6618.99
2012-11-21,6116.75,1475.08,7012.86,1871.51,6643.7
2012-11-22,6149.04,1484.16,7050.87,1880.89,6679.11
2012-11-23,6181.63,1494.4,7087.38,1889.08,6715.09
2012-11-26,6151.07,1483.46,7042.56,1878.63,6681.88
2012-11-27,6176.98,1488.24,7067.13,1884.2,6711.71
2012-11-28,6211.83,1486.1,7062.49,1882.64,6756.48
2012-11-29,6273.78,1497.09,7103.59,1892.2,6828.52
2012-11-30,6275.35,1508.83,7157.89,1906.39,6820.6
2012-12-03,6289.91,1514.27,7169.19,1909.46,6838.7
2012-12-04,6302.2,1514.66,7164.75,1908.61,6853.15
2012-12-05,6305.55,1517.73,7194.96,1915.52,6852.04
2012-12-06,6358.44,1530.75,7247.89,1927.45,6912.02
2012-12-07,6370.83,1532.87,7257.37,1930.41,6925.25
2012-12-10,6386.54,1534.94,7262.71,1931.69,6943.9
2012-12-11,6410.86,1535.86,7268.79,1933.75,6973.69
2012-12-12,6397.83,1533.26,7261.31,1932.41,6959.39
2012-12-13,6362.37,1523.48,7226.04,1924.26,6919.54
2012-12-14,6349.2,1529.75,7229.16,1927.48,6902.51
2012-12-17,6346.16,1531.35,7231.93,1928.03,6897.1
2012-12-18,6363.99,1539.37,7273.86,1938.53,6912.09
2012-12-19,6394.35,1546.09,7300.55,1946.04,6946.07
2012-12-20,6368.6,1547.47,7310.8,1948.53,6912.79
2012-12-21,6344.62,1537.12,7258.0,1937.24,6889.54
