,SPI Index,SPI19 Index,SMCI Index,SPI21 Index,M9EUHCSC Index,M9EUINSC Index,M9EUFNSC Index,M9EUMTSC Index,M9EUITSC Index,M9EUCSSC Index,M9EUCDSC Index,M9EUHCLC Index,M9EUINLC Index,M9EUFNLC Index,M9EUMTLC Index,M9EUCSLC Index,EURCHF Curncy
2020-12-30,13327.88,27929.24,19767.51,12552.94,1481.79,1313.1,920.4,1581.53,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08503
2020-12-31,13327.88,27929.24,19767.51,12552.94,1481.79,1313.25,920.4,1578.66,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08208
2021-01-01,13327.88,27929.24,19767.51,12552.94,1481.79,1313.25,920.4,1578.66,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0812599999999999
2021-01-04,13377.26,28259.61,19877.78,12591.87,1481.79,1289.77,920.4,1597.04,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07996
2021-01-05,13320.6,28209.99,19818.97,12534.19,1481.79,1319.4,920.4,1597.06,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07986
2021-01-06,13356.34,28288.43,19854.9,12570.27,1481.79,1395.48,920.4,1623.81,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0834
2021-01-07,13392.38,28367.28,19999.09,12591.1,1481.79,1412.0,920.4,1658.69,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08524
2021-01-08,13426.94,28425.87,20150.99,12609.27,1481.79,1395.31,920.4,1647.84,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08235
2021-01-11,13472.82,28258.7,20010.14,12685.21,1481.79,1396.42,920.4,1637.21,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08192
2021-01-12,13492.16,28481.2,20147.94,12685.88,1481.79,1425.0,920.4,1654.58,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08233
2021-01-13,13465.39,28297.8,20153.21,12655.45,1481.79,1402.37,920.4,1651.34,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07934
2021-01-14,13486.84,28561.98,20277.74,12660.12,1481.79,1433.02,920.4,1657.82,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07834
2021-01-15,13489.01,28293.13,20037.1,12700.03,1481.79,1405.05,920.4,1627.84,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07608
2021-01-18,13531.83,28794.77,20266.65,12712.35,1481.79,1405.05,920.4,1648.19,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07619
2021-01-19,13494.56,28671.28,20077.71,12696.97,1481.79,1419.83,920.4,1649.17,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07755
2021-01-20,13575.89,28931.95,20188.09,12774.16,1481.79,1429.27,920.4,1663.1,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0778
2021-01-21,13556.65,28978.03,20324.37,12731.42,1481.79,1414.03,920.4,1678.77,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07678
2021-01-22,13563.86,28931.97,20208.59,12757.06,1481.79,1429.16,920.4,1665.63,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0776
2021-01-25,13534.33,28539.64,19949.58,12763.53,1481.79,1417.04,920.4,1632.0,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0784799999999999
2021-01-26,13612.11,28786.19,20182.31,12819.04,1481.79,1410.36,920.4,1641.05,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07859
2021-01-27,13536.56,28532.75,19992.27,12760.07,1481.79,1371.48,920.4,1599.53,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07612
2021-01-28,13493.11,28764.7,20125.75,12687.41,1481.79,1359.38,920.4,1617.9,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07703
2021-01-29,13192.93,28808.23,19851.95,12373.34,1481.79,1321.03,920.4,1610.91,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08102
2021-02-01,13378.67,29077.63,20080.24,12556.27,1481.79,1361.64,920.4,1629.62,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.082
2021-02-02,13476.98,29209.35,20409.06,12623.2,1481.79,1382.86,920.4,1651.11,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08029
2021-02-03,13452.09,29607.99,20425.44,12587.64,1481.79,1383.46,920.4,1655.9,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08156
2021-02-04,13546.92,29676.69,20522.78,12684.48,1481.79,1410.35,920.4,1656.39,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08117
2021-02-05,13429.3,29647.74,20510.33,12548.19,1481.79,1422.08,920.4,1657.8,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08295
2021-02-08,13467.41,29980.7,20707.63,12561.29,1481.79,1467.04,920.4,1674.02,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08263
2021-02-09,13485.99,29470.11,20655.84,12595.64,1481.79,1475.52,920.4,1661.44,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0807
2021-02-10,13502.13,29510.15,20548.8,12629.67,1481.79,1469.07,920.4,1669.8,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0794
2021-02-11,13543.47,29706.65,20647.56,12662.13,1481.79,1468.14,920.4,1678.07,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08007
2021-02-12,13575.82,29632.04,20683.9,12695.67,1481.79,1472.77,920.4,1686.69,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08094
2021-02-15,13647.37,29857.43,20802.68,12760.49,1481.79,1472.77,920.4,1714.68,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07999
2021-02-16,13624.92,29981.0,20909.4,12717.47,1481.79,1471.01,920.4,1712.38,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08056
2021-02-17,13494.59,29777.24,20592.8,12611.82,1481.79,1465.65,920.4,1689.08,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08192
2021-02-18,13394.99,29660.81,20523.7,12505.77,1481.79,1448.87,920.4,1664.15,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.083
2021-02-19,13404.24,29845.9,20793.98,12475.84,1481.79,1477.26,920.4,1686.9,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08625
2021-02-22,13393.04,29915.57,20756.8,12467.34,1481.79,1500.22,920.4,1683.8,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08923
2021-02-23,13250.56,29357.74,20417.41,12354.17,1481.79,1496.82,920.4,1663.39,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09786
2021-02-24,13385.38,29824.99,20611.9,12480.12,1481.79,1533.24,920.4,1681.05,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10206
2021-02-25,13309.86,29720.58,20570.81,12398.24,1481.79,1484.12,920.4,1694.63,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10498
2021-02-26,13134.38,29358.69,20246.01,12242.2,1481.79,1471.65,920.4,1660.97,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09714
2021-03-01,13363.54,29773.97,20612.58,12454.84,1481.79,1520.95,920.4,1690.93,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10143
2021-03-02,13480.61,29668.1,20693.32,12581.96,1481.79,1498.12,920.4,1691.18,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10426
2021-03-03,13432.91,29767.91,20739.99,12518.12,1481.79,1511.98,920.4,1708.58,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10858
2021-03-04,13469.97,29433.22,20587.34,12587.25,1481.79,1479.48,920.4,1684.32,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.11376
2021-03-05,13311.13,29248.76,20379.27,12432.16,1481.79,1515.55,920.4,1674.67,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.1087
2021-03-08,13571.43,29678.02,20781.87,12676.11,1481.79,1543.31,920.4,1698.92,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10921
2021-03-09,13630.49,29780.78,20950.12,12720.24,1481.79,1546.74,920.4,1700.7,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10373
2021-03-10,13690.26,29883.87,20974.63,12786.06,1481.79,1578.21,920.4,1694.68,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10831
2021-03-11,13683.7,30118.82,21123.75,12754.37,1481.79,1595.89,920.4,1723.92,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10775
2021-03-12,13628.25,30116.03,21048.09,12700.07,1481.79,1613.41,920.4,1717.69,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.11116
2021-03-15,13673.21,30376.31,21085.9,12744.96,1481.79,1612.64,920.4,1704.93,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10728
2021-03-16,13772.86,30418.09,21243.86,12838.99,1481.79,1582.09,920.4,1703.08,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10168
2021-03-17,13741.51,30390.55,21154.65,12815.29,1481.79,1590.4,920.4,1688.21,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.1044100000000001
2021-03-18,13866.47,30785.06,21325.3,12933.82,1481.79,1568.27,920.4,1708.8,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10591
2021-03-19,13862.45,30685.54,21246.39,12941.57,1481.79,1557.87,920.4,1703.82,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10611
2021-03-22,13959.58,30715.62,21406.65,13032.44,1481.79,1532.57,920.4,1700.99,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10257
2021-03-23,14016.82,30622.44,21369.59,13106.32,1481.79,1478.3,920.4,1682.93,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10722
2021-03-24,13979.6,30475.01,21375.55,13063.01,1481.79,1467.0,920.4,1697.01,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10602
2021-03-25,14009.97,30441.59,21288.82,13111.83,1481.79,1500.76,920.4,1686.48,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10576
2021-03-26,14035.61,30700.36,21368.12,13127.89,1481.79,1541.83,920.4,1721.28,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10754
2021-03-29,14031.22,30680.89,21333.61,13127.95,1481.79,1507.29,920.4,1717.96,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10439
2021-03-30,14087.42,30738.11,21534.48,13164.33,1481.79,1538.03,920.4,1741.95,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.1043
2021-03-31,14015.01,30761.06,21520.81,13080.66,1481.79,1538.7,920.4,1743.73,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.1069
2021-04-01,14123.88,31029.92,21839.36,13159.84,1481.79,1560.43,920.4,1755.43,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10799
2021-04-02,14123.88,31029.92,21839.36,13159.84,1481.79,1560.43,920.4,1755.43,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10833
2021-04-05,14123.88,31029.92,21839.36,13159.84,1481.79,1573.15,920.4,1755.43,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10601
2021-04-06,14211.09,31286.54,21953.66,13243.45,1481.79,1572.26,920.4,1770.85,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10539
2021-04-07,14152.57,31244.75,21853.95,13189.4,1481.79,1539.52,920.4,1773.96,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10322
2021-04-08,14254.09,31283.09,21989.74,13288.94,1481.79,1551.07,920.4,1774.29,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10099
2021-04-09,14329.31,31319.22,22095.69,13361.84,1481.79,1565.24,920.4,1774.96,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09992
2021-04-12,14249.85,31226.65,21930.6,13293.16,1481.79,1568.8,920.4,1770.6,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09903
2021-04-13,14210.51,31209.1,21991.02,13238.05,1481.79,1549.59,920.4,1775.98,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09983
2021-04-14,14251.77,31296.63,22094.03,13270.79,1481.79,1560.05,920.4,1779.61,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10535
2021-04-15,14300.38,31434.8,22116.46,13323.48,1481.79,1566.77,920.4,1796.99,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10413
2021-04-16,14398.22,31611.4,22328.17,13406.2,1481.79,1572.87,920.4,1818.36,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10264
2021-04-19,14401.23,31313.82,22329.77,13412.54,1481.79,1556.1,920.4,1811.66,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10159
2021-04-20,14252.04,31058.91,22034.7,13282.26,1481.79,1522.77,920.4,1778.07,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10204
2021-04-21,14387.11,31158.52,22050.43,13438.53,1481.79,1552.72,920.4,1790.29,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10312
2021-04-22,14437.62,31315.5,22123.26,13485.89,1481.79,1552.53,920.4,1810.48,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10339
2021-04-23,14418.02,31285.19,22191.07,13453.08,1481.79,1580.8,920.4,1816.48,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.1053
2021-04-26,14375.3,31504.21,22197.21,13399.49,1481.79,1583.59,920.4,1834.82,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10522
2021-04-27,14295.28,31409.73,22047.54,13327.92,1481.79,1590.61,920.4,1813.36,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10323
2021-04-28,14287.66,31269.38,21926.78,13338.1,1481.79,1589.65,920.4,1818.43,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.10348
2021-04-29,14257.82,31079.61,21821.54,13320.24,1481.79,1596.46,920.4,1816.76,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.1024
2021-04-30,14179.11,30920.42,21645.82,13254.7,1481.79,1572.55,920.4,1802.09,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09781
2021-05-03,14284.22,31115.33,21717.61,13366.36,1481.79,1596.12,920.4,1811.36,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09918
2021-05-04,14087.75,30679.54,21352.01,13192.43,1481.79,1593.06,920.4,1785.6,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09792
2021-05-05,14266.24,30948.75,21680.03,13352.36,1481.79,1591.13,920.4,1832.28,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09571
2021-05-06,14258.87,30746.37,21635.16,13352.32,1481.79,1606.72,920.4,1838.52,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0955
2021-05-07,14362.75,31026.79,21879.48,13436.28,1481.79,1624.55,920.4,1851.07,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09548
2021-05-10,14288.17,30761.85,21698.7,13377.44,1481.79,1596.55,920.4,1865.19,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09426
2021-05-11,14106.08,30472.24,21333.5,13218.91,1481.79,1577.54,920.4,1819.09,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09855
2021-05-12,14142.12,30405.75,21292.07,13268.24,1481.79,1518.83,920.4,1808.7,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09718
2021-05-13,14142.12,30405.75,21292.07,13268.24,1481.79,1568.77,920.4,1795.79,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09453
2021-05-14,14265.7,30620.3,21583.18,13369.32,1481.79,1598.43,920.4,1798.91,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09471
2021-05-17,14298.56,30793.83,21616.55,13401.43,1481.79,1591.49,920.4,1803.65,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0963
2021-05-18,14339.46,30925.49,21786.27,13423.48,1481.79,1562.4,920.4,1814.04,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09695
2021-05-19,14226.08,30737.11,21599.89,13318.83,1481.79,1547.03,920.4,1791.19,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09966
2021-05-20,14362.58,30806.68,21812.29,13448.24,1481.79,1541.89,920.4,1798.01,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09819
2021-05-21,14454.16,31093.37,21918.59,13537.85,1481.79,1550.14,920.4,1799.51,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09369
2021-05-24,14454.16,31093.37,21918.59,13537.85,1481.79,1556.36,920.4,1800.54,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09559
2021-05-25,14562.33,31206.47,22125.99,13634.06,1481.79,1535.01,920.4,1801.58,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0972
2021-05-26,14619.82,31266.94,22265.71,13680.87,1481.79,1557.21,920.4,1805.2,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09496
2021-05-27,14621.42,31449.22,22402.47,13660.82,1481.79,1575.62,920.4,1810.28,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09401
2021-05-28,14731.05,31756.82,22572.4,13762.2,1481.79,1574.72,920.4,1812.81,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09711
2021-05-31,14668.99,31756.09,22572.33,13688.9,1481.79,1574.72,920.4,1807.96,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0990199999999999
2021-06-01,14752.14,31911.23,22716.76,13764.35,1481.79,1604.63,920.4,1827.38,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09625
2021-06-02,14796.86,31857.07,22787.64,13807.37,1481.79,1574.0,920.4,1832.83,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09703
2021-06-03,14836.0,31785.89,22766.9,13857.38,1481.79,1567.8,920.4,1819.73,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09655
2021-06-04,14918.59,31880.31,22878.82,13937.57,1481.79,1572.65,920.4,1831.72,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.094
2021-06-07,14975.05,31662.32,22859.55,14009.38,1481.79,1569.96,920.4,1826.41,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09418
2021-06-08,15006.48,31894.01,22878.26,14041.33,1481.79,1589.59,920.4,1827.78,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09203
2021-06-09,15152.83,31820.33,22994.29,14198.0,1481.79,1567.97,920.4,1811.23,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0916
2021-06-10,15151.84,31632.39,22843.55,14220.89,1481.79,1544.56,920.4,1807.99,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08961
2021-06-11,15203.04,31939.18,23001.33,14255.04,1481.79,1562.4,920.4,1839.89,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0873599999999999
2021-06-14,15241.5,31917.77,23097.14,14286.67,1481.79,1548.87,920.4,1843.11,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09027
2021-06-15,15308.29,32038.15,23141.86,14357.75,1481.79,1555.39,920.4,1816.38,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08966
2021-06-16,15373.26,32214.04,23196.38,14425.45,1481.79,1545.69,920.4,1816.55,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08917
2021-06-17,15395.94,31898.53,23105.84,14468.05,1481.79,1506.28,920.4,1781.26,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09282
2021-06-18,15309.6,31744.03,22920.67,14394.79,1481.79,1468.52,920.4,1744.51,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0946
2021-06-21,15388.87,31776.75,23112.01,14460.0,1481.79,1516.25,920.4,1762.08,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09422
2021-06-22,15382.88,31713.44,23166.0,14445.64,1481.79,1524.4,920.4,1767.93,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09632
2021-06-23,15286.73,31613.4,23083.84,14345.09,1481.79,1521.15,920.4,1761.43,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09621
2021-06-24,15407.96,31869.96,23288.21,14455.65,1481.79,1542.82,920.4,1765.58,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0956
2021-06-25,15420.47,32118.58,23306.46,14465.17,1481.79,1543.63,920.4,1775.68,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09445
2021-06-28,15419.1,31989.93,23197.11,14481.02,1481.79,1529.24,920.4,1762.09,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09617
2021-06-29,15449.65,32152.19,23266.92,14505.14,1481.79,1528.39,920.4,1778.41,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09543
2021-06-30,15347.05,32153.02,23145.39,14401.67,1481.79,1535.49,920.4,1768.62,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09656
2021-07-01,15383.6,32080.2,23160.78,14443.41,1481.79,1547.1,920.4,1785.82,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09698
2021-07-02,15393.77,32226.37,23291.23,14434.68,1481.79,1529.91,920.4,1793.16,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09255
2021-07-05,15393.21,32274.42,23302.79,14431.81,1481.79,1529.91,920.4,1812.36,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09416
2021-07-06,15389.28,32242.27,23268.37,14432.57,1481.79,1500.44,920.4,1791.71,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.09268
2021-07-07,15539.46,32249.97,23462.91,14581.48,1481.79,1502.39,920.4,1812.46,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0922
2021-07-08,15344.41,31911.21,23171.9,14397.23,1481.79,1480.27,920.4,1781.35,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08435
2021-07-09,15408.93,32135.78,23333.13,14447.41,1481.79,1519.16,920.4,1815.7,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08566
2021-07-12,15530.43,32224.8,23547.21,14558.66,1481.79,1523.61,920.4,1822.92,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08549
2021-07-13,15520.82,32188.48,23546.64,14547.76,1481.79,1496.72,920.4,1821.97,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0826
2021-07-14,15488.73,32205.96,23538.85,14510.77,1481.79,1486.8,920.4,1825.68,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08214
2021-07-15,15408.67,32035.83,23411.97,14436.57,1481.79,1480.87,920.4,1817.52,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.0846
2021-07-16,15460.32,31984.53,23364.81,14505.14,1481.79,1460.17,920.4,1799.46,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08562
2021-07-19,15268.61,31685.84,23052.69,14327.53,1481.79,1433.11,920.4,1757.47,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08292
2021-07-20,15366.64,31937.63,23183.19,14421.57,1481.79,1482.92,920.4,1776.37,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08569
2021-07-21,15471.29,32247.84,23453.64,14502.24,1481.79,1504.87,920.4,1800.53,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08307
2021-07-22,15424.39,32301.53,23563.65,14430.02,1481.79,1476.78,920.4,1809.93,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08189
2021-07-23,15597.54,32389.04,23704.29,14613.16,1481.79,1490.63,920.4,1835.63,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08226
2021-07-26,15505.38,32330.11,23689.21,14507.02,1481.79,1497.72,920.4,1849.37,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08135
2021-07-27,15457.44,32261.98,23492.8,14479.94,1481.79,1491.04,920.4,1850.11,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.08098
2021-07-28,15514.63,32431.02,23548.0,14537.66,1481.79,1501.95,920.4,1862.71,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07865
2021-07-29,15534.09,32380.98,23639.34,14547.76,1481.79,1529.94,920.4,1876.87,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07722
2021-07-30,15578.26,32504.7,23661.64,14595.4,1481.79,1528.6,920.4,1869.68,1763.49,1600.55,1221.29,1551.48,885.73,486.45,723.06,1659.04,1.07474
