,SPI Index,SPI19 Index,SMCI Index,SPI21 Index,MXEU0MT Index,MXEU0CS Index,MXEU0IN Index,MXEU0CD Index,MXEU0HC Index,MXEU0FN Index,EURCHF Curncy
2001-05-29,5258.14,6358.0,5291.69,5258.01,141.72,106.16,133.85,111.01,123.1,123.14,1.5252
2001-05-30,5222.72,6349.98,5244.14,5223.64,141.14,106.92,131.78,109.24,122.54,121.92,1.5245
2001-05-31,5183.45,6361.75,5244.33,5176.4,142.66,107.83,132.62,109.39,122.63,122.78,1.5197
2001-06-01,5206.79,6320.39,5249.66,5204.47,142.82,108.26,131.74,108.96,123.65,122.66,1.51905
2001-06-04,5206.79,6320.39,5249.66,5204.47,143.52,108.52,132.11,109.32,123.96,123.31,1.51735
2001-06-05,5247.32,6330.07,5268.57,5249.56,142.48,108.84,133.03,110.71,124.98,124.64,1.51605
2001-06-06,5246.05,6350.1,5276.44,5246.27,141.87,108.61,132.63,110.39,124.24,124.29,1.51905
2001-06-07,5251.39,6357.87,5297.0,5249.12,141.96,108.18,131.1,109.59,124.8,124.08,1.5234
2001-06-08,5227.55,6346.13,5291.49,5221.86,141.66,107.86,130.74,109.13,124.18,124.02,1.52495
2001-06-11,5196.28,6338.89,5260.11,5189.81,141.49,107.56,128.99,107.85,123.6,122.66,1.5203
2001-06-12,5133.83,6314.42,5187.07,5127.71,139.71,107.47,126.15,105.61,122.94,120.72,1.5230000000000001
2001-06-13,5179.67,6332.98,5231.83,5174.71,139.83,108.08,127.07,105.69,123.18,121.87,1.52835
2001-06-14,5114.34,6320.8,5177.06,5105.9,137.58,107.91,125.35,103.69,123.22,120.95,1.5259
2001-06-15,5084.82,6291.61,5142.67,5076.97,135.79,106.71,123.67,101.89,122.93,119.88,1.5292
2001-06-18,5071.58,6282.66,5090.3,5069.89,135.47,106.55,122.99,101.02,122.69,119.2,1.5305
2001-06-19,5039.58,6283.76,5069.35,5035.04,135.89,107.25,123.31,101.44,121.75,119.92,1.528
2001-06-20,4996.01,6226.41,4971.33,5000.39,133.95,108.12,121.35,99.85,124.18,119.67,1.5245
2001-06-21,4997.48,6203.61,4972.12,5002.6,132.74,108.3,121.01,100.64,124.21,120.2,1.52115
2001-06-22,4957.15,6208.77,4951.77,4957.6,133.14,109.03,121.38,101.68,123.19,121.4,1.5186
2001-06-25,4961.49,6198.57,4963.63,4961.12,133.03,109.02,121.68,101.62,122.43,120.94,1.5207000000000002
2001-06-26,4898.93,6154.68,4897.16,4898.32,133.09,108.83,120.03,99.81,120.53,118.73,1.5238
2001-06-27,4852.99,6191.53,4898.5,4842.2,133.52,108.84,118.94,100.03,120.44,119.31,1.5221
2001-06-28,4950.23,6197.62,4938.3,4951.84,135.5,110.26,120.98,101.82,122.61,120.76,1.5205
2001-06-29,5006.54,6260.04,4966.79,5012.92,137.45,110.32,121.5,103.74,124.18,121.46,1.52345
2001-07-02,5048.65,6235.66,4969.24,5063.53,138.65,111.81,122.81,105.39,124.81,123.62,1.5223
2001-07-03,5003.83,6206.59,4934.4,5016.38,138.51,110.54,122.81,104.68,122.38,122.26,1.5242
2001-07-04,4964.46,6196.93,4913.91,4972.89,138.47,110.18,122.2,103.87,121.73,121.67,1.52175
2001-07-05,4924.6,6168.49,4884.1,4930.82,138.23,110.49,120.4,102.79,121.94,121.26,1.52135
2001-07-06,4837.37,6121.95,4800.96,4841.31,136.6,109.76,117.99,100.45,121.53,117.71,1.5192
2001-07-09,4839.4,6107.52,4766.87,4849.72,136.23,109.68,117.3,100.39,121.83,117.41,1.52225
2001-07-10,4783.56,6101.15,4748.17,4786.18,135.98,108.56,117.35,100.1,120.28,116.85,1.5215999999999998
2001-07-11,4726.98,6027.34,4682.27,4731.2,135.05,109.27,116.28,99.39,119.05,114.51,1.5164
2001-07-12,4799.65,6012.96,4720.78,4812.16,135.67,108.75,117.68,100.99,120.49,115.88,1.5112
2001-07-13,4804.87,5996.03,4685.89,4824.58,136.77,108.01,117.76,101.92,121.62,116.37,1.51215
2001-07-16,4800.84,5997.1,4669.92,4822.36,136.35,108.08,116.63,101.43,120.76,116.01,1.51205
2001-07-17,4775.05,5996.21,4620.13,4799.71,136.03,108.21,116.32,100.49,120.27,114.99,1.51165
2001-07-18,4750.25,5971.3,4617.15,4771.17,134.7,107.32,115.25,99.23,120.09,113.32,1.50485
2001-07-19,4833.85,5981.36,4653.25,4864.99,135.71,108.74,116.33,99.24,121.94,115.26,1.50455
2001-07-20,4793.13,5973.74,4621.6,4821.68,134.88,108.48,115.29,98.81,121.12,113.94,1.50495
2001-07-23,4790.88,5984.86,4605.99,4821.27,134.01,108.49,115.39,99.61,119.77,114.83,1.5063
2001-07-24,4691.64,5966.69,4556.26,4711.22,131.88,107.37,112.06,98.5,117.69,113.53,1.50675
2001-07-25,4628.45,5938.06,4530.99,4640.53,129.68,105.45,110.68,97.81,117.06,111.31,1.50945
2001-07-26,4635.32,5904.55,4513.08,4652.55,130.85,105.9,112.08,98.83,117.54,111.72,1.51075
2001-07-27,4681.22,5914.79,4528.14,4704.69,132.89,106.99,113.74,100.64,120.02,113.57,1.50905
2001-07-30,4713.57,5898.82,4552.1,4739.86,133.92,107.26,114.65,101.8,120.02,114.5,1.5105499999999998
2001-07-31,4732.71,5929.61,4560.05,4760.66,134.68,108.35,115.58,102.66,121.4,116.1,1.5117500000000001
2001-08-01,4775.11,5918.15,4598.4,4805.35,135.01,108.98,116.08,103.02,121.82,116.46,1.50925
2001-08-02,4792.86,5920.0,4632.37,4820.97,134.3,108.25,117.03,103.51,121.11,117.01,1.50975
2001-08-03,4755.23,5941.16,4624.81,4776.66,133.66,107.46,116.04,101.94,119.52,116.43,1.5077
2001-08-06,4765.61,5916.82,4599.05,4793.92,133.87,107.64,115.88,101.8,119.55,116.71,1.5070999999999999
2001-08-07,4761.26,5902.41,4599.19,4789.06,133.49,107.93,115.79,101.79,119.56,117.47,1.5065
2001-08-08,4749.08,5891.91,4574.74,4778.78,129.83,107.43,114.56,100.65,117.99,116.87,1.50435
2001-08-09,4654.38,5853.19,4521.81,4675.2,128.6,106.3,112.44,98.79,115.49,114.95,1.5065499999999998
2001-08-10,4594.87,5839.9,4498.95,4608.11,128.3,105.71,112.1,98.07,115.58,114.14,1.5127000000000002
2001-08-13,4645.73,5841.46,4494.29,4669.66,129.18,106.53,112.52,98.38,115.5,114.5,1.5168
2001-08-14,4712.31,5835.98,4525.01,4744.4,130.27,106.71,112.84,99.42,115.89,116.61,1.51665
2001-08-15,4686.85,5820.09,4526.93,4714.02,129.42,105.61,112.04,98.46,115.15,116.25,1.5181
2001-08-16,4644.94,5800.16,4482.79,4671.65,127.91,104.77,110.72,97.18,114.19,115.62,1.518
2001-08-17,4610.48,5801.13,4430.29,4639.04,127.16,103.64,109.09,95.04,112.58,113.88,1.5197500000000002
2001-08-20,4585.22,5758.85,4403.21,4614.35,127.9,104.49,108.33,95.01,112.92,114.05,1.5178
2001-08-21,4643.99,5764.68,4368.19,4690.29,128.84,105.84,108.71,96.25,115.4,114.89,1.5161
2001-08-22,4599.42,5737.96,4335.58,4643.02,129.17,104.94,108.32,95.82,114.5,114.67,1.52135
2001-08-23,4574.22,5751.69,4330.66,4613.35,129.53,105.31,109.19,96.67,114.52,114.76,1.51955
2001-08-24,4633.31,5759.62,4370.85,4677.21,130.47,106.15,110.95,98.6,115.22,116.36,1.51895
2001-08-27,4663.22,5765.19,4401.03,4707.88,130.75,106.32,110.98,98.69,115.52,116.73,1.5204
2001-08-28,4599.5,5748.81,4356.51,4639.41,131.18,105.32,109.94,97.5,114.81,115.49,1.5157500000000002
2001-08-29,4545.41,5722.2,4335.03,4578.91,130.8,104.58,109.01,97.0,114.0,115.75,1.5180500000000001
2001-08-30,4511.31,5725.18,4334.01,4538.23,129.6,103.31,106.71,95.0,112.21,113.43,1.5167000000000002
2001-08-31,4540.71,5690.49,4297.28,4580.3,129.58,104.06,106.78,94.87,113.4,113.36,1.5165
2001-09-03,4458.2,5620.73,4210.54,4497.66,129.06,103.65,105.44,93.6,112.7,111.95,1.5161
2001-09-04,4519.43,5627.63,4227.22,4567.97,130.76,105.51,107.04,95.05,113.63,113.35,1.51285
2001-09-05,4482.96,5610.0,4173.12,4533.69,130.68,105.19,106.08,93.12,113.25,111.81,1.5110999999999999
2001-09-06,4410.84,5545.3,4098.76,4461.31,129.29,104.39,104.11,90.07,112.95,108.27,1.5123
2001-09-07,4323.05,5501.59,4053.28,4364.9,127.26,102.5,101.64,87.89,111.56,104.24,1.5166
2001-09-10,4238.06,5426.33,3982.69,4276.76,124.74,101.69,99.55,86.7,109.74,103.61,1.5164499999999999
2001-09-11,3955.34,5317.78,3781.26,3974.51,119.34,96.37,94.49,80.17,103.3,93.84,1.49955
2001-09-12,4042.86,5262.54,3798.19,4077.78,118.98,99.48,94.62,79.02,109.7,95.08,1.505
2001-09-13,4080.07,5230.48,3788.08,4124.76,118.4,101.22,95.43,78.95,111.03,97.39,1.5021499999999999
2001-09-14,3903.15,5183.61,3675.77,3932.83,113.22,97.95,91.43,73.24,106.26,91.63,1.4957500000000001
2001-09-17,4004.5,5129.12,3677.32,4055.16,112.77,99.73,91.66,74.11,108.91,94.68,1.4830999999999999
2001-09-18,3956.96,5116.44,3616.47,4008.65,111.18,99.26,89.61,71.79,107.6,92.97,1.4800499999999999
2001-09-19,3908.69,5074.85,3611.62,3952.75,108.76,98.44,87.16,70.14,106.67,89.72,1.47665
2001-09-20,3735.14,4937.83,3443.37,3776.33,102.98,95.6,82.58,67.29,104.46,84.21,1.47315
2001-09-21,3546.6,4781.71,3319.42,3575.15,100.33,93.17,80.84,66.26,102.02,81.3,1.44525
2001-09-24,3754.35,4854.71,3403.42,3807.96,106.51,95.15,84.47,70.65,106.12,87.31,1.46395
2001-09-25,3858.78,4858.2,3426.0,3929.06,107.74,95.26,86.06,71.07,106.95,89.98,1.4666000000000001
2001-09-26,3920.27,4867.26,3440.86,3999.93,109.74,96.92,87.21,71.76,108.54,91.5,1.4773
2001-09-27,3968.87,4833.37,3354.81,4073.08,110.84,97.77,87.47,71.83,112.2,93.25,1.4828000000000001
2001-09-28,4085.51,4904.25,3397.96,4203.69,114.32,100.19,88.31,74.3,114.99,96.71,1.4744
2001-10-01,4032.03,4832.25,3409.12,4141.33,112.46,98.74,87.81,73.57,113.37,94.24,1.48425
2001-10-02,4021.86,4814.43,3383.26,4133.28,113.05,99.42,87.4,72.98,114.33,94.67,1.4844
2001-10-03,3985.58,4784.58,3314.51,4100.91,113.65,100.12,87.44,73.19,114.56,95.01,1.4828999999999999
2001-10-04,4086.64,4845.66,3382.71,4207.92,116.08,101.76,90.8,77.0,115.16,98.99,1.4861
2001-10-05,4049.18,4809.19,3354.92,4168.81,116.62,101.62,89.88,76.49,115.16,98.59,1.4839
2001-10-08,4047.75,4783.93,3365.41,4166.13,116.9,101.35,90.02,76.28,115.48,97.23,1.47955
2001-10-09,4037.5,4788.9,3391.09,4150.74,117.58,100.36,90.3,77.04,113.93,96.81,1.4832
2001-10-10,4064.84,4819.06,3413.29,4178.99,119.64,100.61,91.7,79.38,116.27,99.49,1.4853
2001-10-11,4151.23,4844.87,3501.71,4266.83,121.01,99.09,94.33,81.93,117.31,102.33,1.48515
2001-10-12,4110.68,4846.54,3503.03,4219.66,122.47,99.51,93.81,81.55,116.9,100.94,1.48045
2001-10-15,4082.97,4836.03,3494.0,4184.88,120.55,98.29,92.69,79.19,115.77,97.74,1.4776500000000001
2001-10-16,4082.64,4851.12,3515.36,4185.47,120.91,97.75,93.75,80.43,115.73,98.86,1.48455
2001-10-17,4106.45,4880.62,3582.83,4203.57,121.56,98.48,95.3,82.83,116.21,101.37,1.48045
2001-10-18,4144.81,4873.33,3546.72,4252.95,120.21,98.67,94.08,81.25,116.9,100.29,1.4792
2001-10-19,4129.11,4869.14,3510.6,4239.65,118.56,99.45,92.88,79.94,115.85,98.23,1.4768
2001-10-22,4197.46,4912.19,3532.48,4315.25,118.58,100.31,93.57,81.35,117.05,99.71,1.4808
2001-10-23,4263.71,4916.71,3614.45,4380.96,120.94,100.46,95.98,83.77,117.17,102.94,1.4804
2001-10-24,4267.62,4894.49,3662.49,4379.4,121.36,99.97,97.5,83.48,116.42,104.05,1.48205
2001-10-25,4213.23,4886.55,3631.55,4320.66,120.34,98.74,96.3,82.02,114.56,101.98,1.4756
2001-10-26,4253.84,4917.23,3665.51,4362.69,121.84,100.3,99.04,84.48,115.2,104.48,1.4757500000000001
2001-10-29,4176.38,4874.92,3633.99,4277.79,120.38,98.74,97.17,82.19,111.93,102.06,1.4748999999999999
2001-10-30,4089.15,4837.23,3563.78,4186.69,118.04,98.08,94.56,79.83,111.36,99.0,1.4693
2001-10-31,4137.99,4854.36,3590.75,4239.41,119.3,99.69,96.0,81.31,112.67,100.18,1.4711
2001-11-01,4149.82,4824.97,3583.06,4254.6,119.08,99.98,96.35,81.71,113.99,101.01,1.4733
2001-11-02,4163.7,4830.8,3613.39,4266.54,119.12,100.14,96.48,82.72,114.44,101.85,1.4717
2001-11-05,4226.83,4857.16,3637.35,4336.09,120.63,101.75,98.86,85.01,116.14,104.85,1.47275
2001-11-06,4234.34,4877.44,3659.21,4341.55,120.54,101.73,99.53,85.22,115.94,105.19,1.4715
2001-11-07,4244.37,4862.28,3673.86,4351.45,122.98,101.71,100.41,85.67,115.68,106.43,1.4689999999999999
2001-11-08,4339.98,4881.24,3729.38,4454.53,124.99,102.57,102.35,88.14,115.67,108.65,1.46635
2001-11-09,4307.15,4877.74,3737.12,4415.51,124.58,101.62,101.56,87.04,115.32,106.67,1.4652
2001-11-12,4236.68,4868.27,3705.56,4338.21,123.24,100.29,99.44,85.06,113.47,103.92,1.4639
2001-11-13,4336.97,4902.25,3774.87,4444.63,125.69,102.33,101.68,88.63,115.3,107.31,1.4696500000000001
2001-11-14,4363.2,4925.6,3823.12,4468.22,126.8,101.86,103.99,90.53,114.74,106.72,1.46835
2001-11-15,4447.49,4972.19,3899.27,4554.99,128.06,101.84,106.25,92.67,114.61,107.06,1.4665
2001-11-16,4464.2,5004.39,3951.64,4566.86,129.4,101.94,106.76,92.92,115.0,107.56,1.46535
2001-11-19,4496.3,5045.39,4013.94,4595.09,131.92,102.46,107.64,94.31,114.7,109.71,1.4598
2001-11-20,4417.91,5034.51,3973.16,4509.9,130.57,101.9,106.56,92.25,114.06,108.04,1.45535
2001-11-21,4424.67,5017.49,3947.61,4521.39,130.72,103.28,106.47,91.05,115.31,108.51,1.4549
2001-11-22,4451.8,5027.31,3957.67,4551.32,130.79,102.91,107.21,92.4,115.38,108.86,1.45875
2001-11-23,4399.0,5002.94,3949.97,4491.58,130.72,102.14,107.35,92.45,114.34,108.15,1.46415
2001-11-26,4406.64,5008.13,3947.58,4500.66,130.84,102.37,107.29,93.57,113.54,108.0,1.4655
2001-11-27,4367.96,5004.95,3942.6,4456.59,130.41,101.33,107.22,92.2,111.91,106.8,1.46365
2001-11-28,4289.9,4978.94,3899.55,4372.32,128.82,100.39,105.28,90.64,112.12,105.42,1.46135
2001-11-29,4296.55,4979.73,3864.49,4384.67,129.46,101.42,104.71,90.3,111.31,105.66,1.4696500000000001
2001-11-30,4260.27,4982.01,3861.24,4343.06,130.79,101.75,105.44,90.85,110.56,105.38,1.47025
2001-12-03,4259.32,4938.35,3861.0,4342.65,130.47,102.12,105.17,90.65,110.21,104.25,1.4761
2001-12-04,4346.82,4955.32,3878.81,4441.33,130.96,102.75,106.81,92.0,112.31,105.12,1.47275
2001-12-05,4409.71,4958.79,3930.86,4507.17,134.24,102.76,110.97,96.09,112.44,108.65,1.4760499999999999
2001-12-06,4407.06,4985.08,3983.83,4496.66,134.04,102.62,111.78,96.82,111.78,109.94,1.4748
2001-12-07,4398.69,5015.84,4014.97,4482.37,133.63,101.13,111.26,96.13,110.65,109.16,1.47665
2001-12-10,4340.72,5002.69,3964.16,4422.2,132.54,100.02,109.35,94.29,110.16,107.5,1.4818500000000001
2001-12-11,4324.06,5001.3,3951.14,4404.67,132.52,99.88,109.34,93.56,110.08,107.19,1.47725
2001-12-12,4315.98,5008.82,3949.33,4395.41,131.41,99.81,108.46,92.65,109.01,105.96,1.4739499999999999
2001-12-13,4273.2,4986.56,3885.14,4354.86,129.3,99.59,106.67,89.83,108.64,104.48,1.4760499999999999
2001-12-14,4228.23,4968.7,3871.95,4304.71,128.37,98.63,105.83,88.82,107.02,103.69,1.4739499999999999
2001-12-17,4302.98,4976.19,3908.85,4386.37,130.08,100.58,107.72,91.29,107.48,106.18,1.4765
2001-12-18,4282.94,4981.41,3910.27,4362.82,130.76,100.7,108.17,91.96,108.62,105.82,1.47405
2001-12-19,4231.51,4977.18,3875.64,4307.88,129.23,100.72,107.29,91.31,108.19,105.08,1.4747
2001-12-20,4296.84,4971.39,3866.13,4385.17,128.71,102.03,106.11,90.17,108.88,104.19,1.46865
2001-12-21,4340.79,4987.71,3878.81,4434.24,130.25,104.17,108.14,91.74,111.81,105.62,1.46635
2001-12-24,4340.79,4987.71,3878.81,4434.24,130.79,104.21,108.35,92.24,111.26,106.05,1.4857
2001-12-25,4340.79,4987.71,3878.81,4434.24,130.79,104.21,108.35,92.24,111.26,106.05,1.4793
2001-12-26,4340.79,4987.71,3878.81,4434.24,130.92,104.36,108.45,92.37,111.46,106.21,1.48525
2001-12-27,4374.9,5005.83,3946.93,4464.25,132.47,105.31,110.13,93.69,112.2,107.63,1.48475
2001-12-28,4382.94,5064.86,3970.29,4469.45,132.93,105.91,111.09,94.64,113.2,108.33,1.48075
2001-12-31,4382.94,5064.86,3970.29,4469.45,132.87,105.66,110.86,94.46,112.88,107.85,1.47745
2002-01-01,4382.94,5064.86,3970.29,4469.45,132.87,105.66,110.86,94.46,112.88,107.85,1.47835
2002-01-02,4351.45,5000.34,3965.8,4434.48,132.71,103.9,110.39,93.8,110.33,106.93,1.4839
2002-01-03,4359.12,4987.11,4007.67,4437.87,134.96,104.04,113.55,96.38,110.59,108.58,1.48385
2002-01-04,4372.28,5049.19,4056.6,4445.46,136.77,103.51,114.79,97.62,109.64,108.8,1.4796
2002-01-07,4368.06,5071.99,4066.43,4438.84,136.84,102.97,114.53,96.26,108.82,108.02,1.4744
2002-01-08,4321.85,5076.75,4032.8,4389.66,136.27,102.18,114.1,95.66,108.41,107.22,1.47675
2002-01-09,4354.48,5107.14,4066.69,4422.46,136.71,102.21,115.01,95.43,109.86,107.25,1.47525
2002-01-10,4355.44,5078.5,4045.42,4426.96,135.41,101.51,113.88,93.71,109.66,106.43,1.48245
2002-01-11,4389.29,5080.26,4064.14,4463.71,135.04,102.39,113.97,94.46,110.36,106.76,1.47725
2002-01-14,4311.61,5053.41,3993.49,4383.53,132.55,101.8,111.55,92.44,108.82,104.16,1.48065
2002-01-15,4305.72,5032.07,3991.73,4377.26,132.51,103.27,111.49,92.66,109.77,104.88,1.47905
2002-01-16,4269.13,4979.6,3956.58,4340.39,131.09,103.01,109.41,91.35,109.62,104.11,1.46735
2002-01-17,4319.58,4977.73,3967.22,4397.6,132.46,104.23,111.28,91.99,109.24,106.31,1.46935
2002-01-18,4303.57,4964.47,3966.79,4379.26,132.75,103.9,110.47,91.52,110.01,105.51,1.4689
2002-01-21,4263.81,4953.46,3964.43,4333.55,132.54,104.7,109.57,90.76,110.17,105.27,1.46825
2002-01-22,4284.46,4938.47,3946.15,4360.3,132.39,105.02,109.0,90.7,110.69,105.81,1.4729999999999999
2002-01-23,4313.52,4895.21,3985.38,4389.38,133.56,105.04,109.18,89.9,111.99,106.06,1.47015
2002-01-24,4364.93,4899.52,4008.49,4445.9,135.29,105.74,110.08,91.33,112.17,107.63,1.4715
2002-01-25,4351.95,4897.29,3996.51,4432.5,135.24,105.24,110.22,90.96,111.03,107.46,1.4739499999999999
2002-01-28,4378.1,4876.75,3997.47,4463.1,135.71,105.84,110.81,92.34,111.08,108.64,1.47125
2002-01-29,4319.18,4850.08,3954.11,4400.98,134.44,105.27,109.7,91.22,110.41,107.1,1.4716
2002-01-30,4246.22,4807.9,3912.24,4322.57,134.19,105.46,108.49,90.09,108.82,105.13,1.4724
2002-01-31,4265.15,4844.56,3957.41,4337.78,136.21,106.89,109.59,91.04,110.66,105.93,1.476
2002-02-01,4261.93,4827.24,3950.43,4335.27,136.89,107.75,110.37,90.78,110.64,105.64,1.4788999999999999
2002-02-04,4237.35,4798.86,3913.73,4312.24,136.97,107.19,109.0,89.27,110.35,103.91,1.4774
2002-02-05,4194.14,4720.59,3870.98,4269.13,136.07,106.7,107.39,87.58,109.51,102.02,1.4731
2002-02-06,4175.97,4690.44,3842.93,4252.38,135.44,105.8,106.71,86.21,110.51,100.21,1.4718
2002-02-07,4251.3,4695.4,3856.57,4338.19,134.43,105.76,107.74,87.08,110.21,102.23,1.4731
2002-02-08,4262.79,4701.41,3875.41,4348.83,134.28,105.35,107.33,87.87,110.25,102.4,1.47465
2002-02-11,4286.25,4733.82,3886.39,4374.11,135.21,106.15,108.07,88.74,111.31,103.29,1.478
2002-02-12,4270.03,4689.95,3876.41,4357.32,135.95,106.51,108.09,88.31,112.33,102.68,1.4785
2002-02-13,4322.32,4680.84,3894.25,4415.93,136.75,107.54,108.78,88.92,113.46,103.87,1.4818
2002-02-14,4377.77,4670.7,3940.74,4474.21,136.74,107.94,109.69,90.07,114.45,105.76,1.48295
2002-02-15,4374.97,4663.56,3947.01,4470.18,136.37,108.11,109.27,89.13,114.44,104.19,1.48325
2002-02-18,4350.83,4636.83,3921.0,4446.12,135.59,107.61,108.88,88.65,114.02,103.48,1.48025
2002-02-19,4247.13,4632.22,3853.56,4345.46,134.29,106.34,107.09,86.83,112.79,100.86,1.4784
2002-02-20,4232.31,4621.0,3834.23,4320.4,134.1,106.43,105.98,86.32,112.61,99.87,1.4788000000000001
2002-02-21,4253.44,4632.61,3876.95,4338.83,135.6,107.21,106.96,87.16,113.17,100.53,1.4799
2002-02-22,4224.52,4620.24,3838.04,4310.8,135.48,107.02,105.19,85.91,112.58,99.31,1.4804
2002-02-25,4255.18,4607.04,3861.51,4343.45,136.84,107.49,106.9,87.9,113.68,101.04,1.4758
2002-02-26,4240.05,4617.88,3884.38,4322.41,137.98,106.85,108.72,89.5,113.78,101.66,1.47635
2002-02-27,4310.91,4625.37,3911.02,4401.17,139.37,107.74,110.86,91.2,115.31,101.95,1.4760499999999999
2002-02-28,4332.86,4658.05,3920.7,4424.87,139.5,108.03,110.97,91.0,115.27,102.16,1.47485
2002-03-01,4332.68,4656.2,3944.5,4421.34,141.0,108.34,112.24,91.94,115.72,103.23,1.4765
2002-03-04,4393.54,4692.91,4000.06,4483.89,143.85,107.9,115.67,95.57,114.64,106.52,1.47725
2002-03-05,4376.22,4692.72,4000.82,4463.6,142.81,107.51,115.89,95.28,113.39,106.44,1.4769
2002-03-06,4380.48,4724.51,4012.92,4466.35,142.18,106.91,116.02,95.52,112.54,106.76,1.4742
2002-03-07,4399.7,4765.67,4066.8,4480.54,143.06,106.37,117.88,96.23,111.97,106.86,1.4717
2002-03-08,4460.83,4806.82,4105.62,4545.67,144.24,107.69,118.8,96.47,112.94,107.66,1.472
2002-03-11,4438.62,4829.25,4091.57,4521.39,143.65,107.59,118.31,95.61,112.62,107.04,1.4705
2002-03-12,4410.21,4825.22,4046.92,4494.61,143.19,107.6,116.77,94.45,112.89,106.15,1.4683
2002-03-13,4437.94,4834.39,4045.06,4527.04,142.82,107.52,116.62,94.19,114.09,105.88,1.4691
2002-03-14,4468.83,4846.76,4062.87,4560.34,142.69,107.55,116.87,94.46,114.38,106.39,1.4619
2002-03-15,4485.27,4886.52,4064.66,4578.61,143.52,108.05,117.68,95.89,113.98,107.95,1.4619
2002-03-18,4518.81,4904.96,4103.78,4611.91,144.41,108.54,118.63,97.18,113.84,108.92,1.46405
2002-03-19,4524.13,4930.61,4103.45,4617.75,145.26,108.52,118.25,97.56,114.4,109.53,1.464
2002-03-20,4513.65,4921.55,4111.04,4604.61,143.98,108.35,117.18,96.46,113.28,107.9,1.4628999999999999
2002-03-21,4506.75,4921.88,4113.7,4596.19,143.38,108.53,116.95,96.48,112.76,107.54,1.46155
2002-03-22,4519.69,4952.97,4142.75,4606.7,143.68,109.09,117.71,97.63,113.62,107.73,1.4614500000000001
2002-03-25,4515.98,4952.51,4149.56,4601.42,143.56,109.06,117.15,96.72,113.33,107.08,1.4605000000000001
2002-03-26,4537.96,4965.78,4153.49,4626.34,143.2,109.41,116.65,97.11,112.9,107.3,1.4636
2002-03-27,4545.63,4985.98,4169.31,4632.7,142.8,109.33,117.1,97.26,112.92,107.23,1.46475
2002-03-28,4561.61,5012.05,4196.61,4647.03,144.09,110.45,118.37,98.36,114.49,108.6,1.4674
2002-03-29,4561.61,5012.05,4196.61,4647.03,144.09,110.45,118.37,98.36,114.49,108.6,1.4656500000000001
2002-04-01,4561.61,5012.05,4196.61,4647.03,144.22,110.6,118.48,98.44,114.71,108.72,1.46245
2002-04-02,4573.11,4950.3,4215.03,4658.77,144.95,110.04,117.58,97.62,114.12,108.03,1.46235
2002-04-03,4591.52,4975.76,4253.55,4674.16,144.78,109.99,117.61,96.73,113.44,108.26,1.462
2002-04-04,4575.79,4981.51,4228.95,4659.3,143.41,109.64,116.97,95.55,111.55,107.49,1.4622
2002-04-05,4572.06,5028.37,4246.56,4651.46,143.87,109.69,117.08,95.5,112.75,107.68,1.4645000000000001
2002-04-08,4521.36,5003.19,4213.0,4597.31,142.83,109.66,115.67,93.7,111.67,105.96,1.4644
2002-04-09,4556.94,5013.7,4237.83,4635.23,142.98,110.36,116.24,93.9,112.18,106.71,1.46635
2002-04-10,4580.77,5025.8,4248.18,4661.5,143.48,111.57,117.17,94.8,113.09,108.21,1.468
2002-04-11,4527.6,5025.95,4235.05,4600.92,141.84,110.67,115.42,93.21,111.18,106.91,1.4658
2002-04-12,4522.59,5006.17,4221.48,4597.42,142.5,111.58,115.48,94.16,111.68,108.05,1.4661
2002-04-15,4536.31,4979.81,4220.53,4614.15,142.86,111.43,116.21,95.06,112.2,108.37,1.4676
2002-04-16,4578.03,5009.83,4247.4,4658.66,143.91,111.92,117.82,96.96,111.79,109.96,1.4692
2002-04-17,4601.89,5043.69,4279.82,4681.24,144.27,111.08,117.64,96.88,111.92,110.35,1.4694
2002-04-18,4599.26,5052.19,4269.78,4679.54,143.81,111.4,116.53,96.05,111.69,110.02,1.4672
2002-04-19,4597.1,5072.73,4270.38,4676.56,144.45,112.0,116.41,96.17,111.69,110.91,1.46795
2002-04-22,4600.12,5070.77,4243.4,4684.27,144.69,112.39,114.79,95.36,111.69,110.23,1.46825
2002-04-23,4594.98,5077.05,4236.66,4679.14,142.75,112.57,114.48,95.14,112.47,110.09,1.4668999999999999
2002-04-24,4598.15,5073.58,4232.86,4683.51,142.68,112.63,113.77,94.17,113.71,110.41,1.4654
2002-04-25,4541.01,5063.82,4181.12,4624.29,139.2,112.05,113.48,92.8,112.46,108.51,1.46375
2002-04-26,4503.45,5076.13,4179.15,4580.18,139.07,112.27,113.27,92.44,112.47,108.1,1.4638
2002-04-29,4525.27,5040.69,4187.83,4605.13,138.91,112.18,113.24,92.15,111.5,107.68,1.46405
